RUN 1
Victoria_Bennett: [('s=0', 'a=0'), ('s=1', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Megan_Reed: [('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Lisa_Lee: [('s=0', 'a=2'), ('s=4', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Anthony_Clark: [('s=3', 'a=1'), ('s=0', 'a=2'), ('s=4', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=0', 'a=2')]
Alyssa_Foster: [('s=4', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Zachary_Bailey: [('s=0', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Luke_Diaz: [('s=3', 'a=1'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=0', 'a=2')]
Alex_Patterson: [('s=0', 'a=2'), ('s=3', 'a=2'), ('s=3', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Joseph_Thomas: [('s=4', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Stephanie_Evans: [('s=0', 'a=2'), ('s=3', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=4', 'a=2'), ('s=3', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Sofia_Griffin: [('s=3', 'a=2'), ('s=4', 'a=2'), ('s=4', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=4', 'a=1'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2')]
Cynthia_Adams: [('s=3', 'a=1'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Scott_Collins: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Derek_Price: [('s=3', 'a=2'), ('s=3', 'a=2'), ('s=1', 'a=2'), ('s=4', 'a=0'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Mia_Sullivan: [('s=1', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=4', 'a=0'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Kevin_Torres: [('s=2', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
RUN 2
Victoria_Bennett: [('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Melissa_Mitchell: [('s=0', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
John_Smith: [('s=3', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=1'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Jason_Nelson: [('s=0', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Taylor_Hughes: [('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Aaron_Cook: [('s=0', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Linda_Garcia: [('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=1'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Katherine_Rivera: [('s=2', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0')]
Betty_Ramirez: [('s=0', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
David_Hernandez: [('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0')]
Rachel_Stewart: [('s=0', 'a=0'), ('s=1', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Wyatt_Wallace: [('s=3', 'a=0'), ('s=0', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Margaret_Taylor: [('s=0', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=0')]
Daniel_Perez: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Dylan_Bryant: [('s=0', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Robin_Coleman: [('s=3', 'a=0'), ('s=4', 'a=2'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Lily_Ford: [('s=1', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Julian_Barnes: [('s=0', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=3', 'a=2'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Ruth_Nguyen: [('s=3', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Nicholas_Turner: [('s=1', 'a=1'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0')]
Bryan_Ward: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=2', 'a=0')]
Hailey_Myers: [('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=4', 'a=0'), ('s=3', 'a=0'), ('s=4', 'a=0')]
Jordan_Wood: [('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Ryan_Carter: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=0')]
Mary_Johnson: [('s=0', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Amy_Baker: [('s=2', 'a=0'), ('s=2', 'a=1'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0')]
Ethan_Flores: [('s=3', 'a=0'), ('s=3', 'a=0'), ('s=0', 'a=0'), ('s=0', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Olivia_Morgan: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0')]
William_Miller: [('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=0', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Patrick_Cooper: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Mark_Lewis: [('s=0', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=3', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=3', 'a=0'), ('s=2', 'a=0')]
Jennifer_Lopez: [('s=0', 'a=0'), ('s=0', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=2', 'a=0')]
Brandon_Sanchez: [('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Eva_West: [('s=0', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=1')]
Charles_Moore: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Nancy_White: [('s=0', 'a=0'), ('s=0', 'a=1'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0')]
Jasmine_Alexander: [('s=0', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
AJenkins: [('s=2', 'a=0'), ('s=2', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=3', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0')]
Gabriel_Simmons: [('s=0', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Aubrey_Price: [('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=2'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Brian_Hill: [('s=1', 'a=0'), ('s=1', 'a=2'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0')]
Rebecca_Torres: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Janice_Brooks: [('s=2', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Owen_Ford: [('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Donna_King: [('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=3', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=0')]
Casey_Barnes: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=1')]
Emma_Roberts: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=1'), ('s=1', 'a=0'), ('s=2', 'a=0'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=0')]
Robert_Williams: [('s=1', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=1'), ('s=2', 'a=2'), ('s=0', 'a=0'), ('s=0', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=2')]
Jeffrey_Hall: [('s=0', 'a=1'), ('s=0', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=0'), ('s=2', 'a=1'), ('s=2', 'a=1'), ('s=2', 'a=0'), ('s=2', 'a=1')]
Samantha_Butler: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Adam_Bell: [('s=0', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Barbara_Davis: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=1')]
Diane_Richardson: [('s=0', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=0')]
Helen_Robinson: [('s=0', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=2', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Richard_Wilson: [('s=0', 'a=2'), ('s=1', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=0'), ('s=0', 'a=2')]
Laura_Morris: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Julian_Cole: [('s=1', 'a=1'), ('s=0', 'a=1'), ('s=0', 'a=0'), ('s=2', 'a=0'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=0', 'a=0')]
Dorothy_Jackson: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1')]
Matthew_Harris: [('s=0', 'a=1'), ('s=0', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1')]
Connor_Russell: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=2', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=0')]
Quinn_Perry: [('s=0', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=0'), ('s=0', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Madison_Bryant: [('s=0', 'a=0'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=1')]
Miles_Jenkins: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Sharon_Flores: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=2', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=1')]
Frank_Parker: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=0')]
Samuel_Kelly: [('s=0', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=1')]
Isabella_Hamilton: [('s=0', 'a=1'), ('s=0', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=0'), ('s=0', 'a=2'), ('s=1', 'a=1')]
Andrew_Wright: [('s=0', 'a=1'), ('s=0', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=0'), ('s=1', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Jamie_Ross: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=3', 'a=0'), ('s=0', 'a=0'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Gary_Phillips: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=0')]
Patricia_Brown: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Angela_Rivera: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1')]
Caleb_Simmons: [('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2')]
Cheryl_Murphy: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=2', 'a=0'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
James_Rodriguez: [('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1')]
Shane_Cox: [('s=0', 'a=2'), ('s=3', 'a=0'), ('s=1', 'a=1'), ('s=1', 'a=1'), ('s=2', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2')]
Steven_Walker: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Susan_Anderson: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2')]
Benjamin_Rogers: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=1', 'a=2'), ('s=1', 'a=2')]
Naomi_Jordan: [('s=0', 'a=0'), ('s=1', 'a=2'), ('s=0', 'a=1'), ('s=1', 'a=2'), ('s=2', 'a=1'), ('s=0', 'a=2'), ('s=2', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Christopher_Martin: [('s=0', 'a=2'), ('s=0', 'a=2'), ('s=3', 'a=0'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=2')]
Karen_Sanchez: [('s=1', 'a=2'), ('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=1', 'a=0'), ('s=0', 'a=2'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=1')]
Sierra_Griffin: [('s=0', 'a=1'), ('s=0', 'a=2'), ('s=0', 'a=1'), ('s=1', 'a=2'), ('s=0', 'a=2'), ('s=0', 'a=0'), ('s=0', 'a=2'), ('s=1', 'a=1'), ('s=0', 'a=2'), ('s=1', 'a=2')]
